order_id,customer_id,order_date,order_status,subtotal,shipping_cost,final_amount
ORD_00002532,CUST_000619,2024-09-16,완료,909000,0,909000
ORD_00002533,CUST_000204,2023-11-18,완료,620000,0,620000
ORD_00002534,CUST_000448,2023-07-04,배송중,46000,3000,49000
ORD_00002535,CUST_000162,2023-10-10,완료,215900,0,215900
ORD_00002536,CUST_000221,2023-05-11,취소,303000,0,303000
ORD_00002537,CUST_000253,2024-10-07,완료,13600,3000,16600
ORD_00002538,CUST_000213,2023-05-31,완료,750000,0,750000
ORD_00002539,CUST_000261,2024-11-02,완료,805000,0,805000
ORD_00002540,CUST_000306,2023-04-28,완료,306000,0,306000
ORD_00002541,CUST_000972,2023-02-09,완료,1000000,0,1000000
ORD_00002542,CUST_000795,2024-06-02,완료,4273000,0,4273000
ORD_00002543,CUST_000270,2023-11-21,완료,112700,0,112700
ORD_00002544,CUST_000186,2024-07-20,완료,6366000,0,6366000
ORD_00002545,CUST_000715,2023-08-22,완료,170250,0,170250
ORD_00002546,CUST_000125,2023-09-23,완료,1964000,0,1964000
ORD_00002547,CUST_000007,2023-01-17,배송중,360000,0,360000
ORD_00002548,CUST_000138,2023-12-28,완료,1147200,0,1147200
ORD_00002549,CUST_000793,2024-09-06,완료,181000,0,181000
ORD_00002550,CUST_000436,2023-12-25,취소,1518000,0,1518000
ORD_00002551,CUST_000184,2024-03-30,완료,131000,0,131000
ORD_00002552,CUST_000427,2024-06-07,배송중,1645000,0,1645000
ORD_00002553,CUST_000482,2023-07-28,완료,288400,0,288400
ORD_00002554,CUST_000353,2024-08-07,배송중,596000,0,596000
ORD_00002555,CUST_000071,2024-11-28,완료,2790000,0,2790000
ORD_00002556,CUST_000871,2023-03-15,완료,3735000,0,3735000
ORD_00002557,CUST_000746,2024-03-12,취소,189000,0,189000
ORD_00002558,CUST_000867,2023-05-27,취소,180600,0,180600
ORD_00002559,CUST_000062,2023-12-01,완료,3642000,0,3642000
ORD_00002560,CUST_000533,2024-01-04,완료,694000,0,694000
ORD_00002561,CUST_000565,2024-02-22,완료,1416000,0,1416000
ORD_00002562,CUST_000320,2024-04-26,완료,846797,0,846797
ORD_00002563,CUST_000020,2023-02-01,배송중,69000,0,69000
ORD_00002564,CUST_000699,2024-01-13,배송중,708800,0,708800
ORD_00002565,CUST_000022,2023-10-25,완료,2118300,0,2118300
ORD_00002566,CUST_000461,2023-01-27,완료,2475000,0,2475000
ORD_00002567,CUST_000925,2024-09-15,완료,131750,0,131750
ORD_00002568,CUST_000423,2023-11-17,완료,1440000,0,1440000
ORD_00002569,CUST_000043,2024-06-04,완료,39000,3000,42000
ORD_00002570,CUST_000553,2024-12-30,완료,1120000,0,1120000
ORD_00002571,CUST_000173,2023-08-09,배송중,353400,0,353400
ORD_00002572,CUST_000437,2024-08-19,완료,2122000,0,2122000
ORD_00002573,CUST_000105,2024-11-03,완료,6767797,0,6767797
ORD_00002574,CUST_000468,2024-10-26,완료,117599,0,117599
ORD_00002575,CUST_000502,2023-03-21,완료,804200,0,804200
ORD_00002576,CUST_000959,2024-08-11,완료,510750,0,510750
ORD_00002577,CUST_000676,2024-07-15,완료,8444650,0,8444650
ORD_00002578,CUST_000277,2023-05-05,완료,4185000,0,4185000
ORD_00002579,CUST_000026,2023-02-22,완료,834000,0,834000
ORD_00002580,CUST_000141,2024-04-28,완료,9414000,0,9414000
ORD_00002581,CUST_000657,2024-06-16,완료,1714400,0,1714400
ORD_00002582,CUST_000799,2023-10-03,완료,1036000,0,1036000
ORD_00002583,CUST_000560,2023-09-07,완료,288400,0,288400
ORD_00002584,CUST_000711,2023-09-06,완료,4131000,0,4131000
ORD_00002585,CUST_000890,2023-08-25,완료,4585000,0,4585000
ORD_00002586,CUST_000408,2023-04-29,완료,2001000,0,2001000
ORD_00002587,CUST_000736,2023-09-04,완료,263500,0,263500
ORD_00002588,CUST_000412,2024-02-24,취소,2969600,0,2969600
ORD_00002589,CUST_000283,2023-12-27,배송중,895797,0,895797
ORD_00002590,CUST_000491,2023-03-20,완료,588000,0,588000
ORD_00002591,CUST_000583,2024-10-31,취소,263500,0,263500
ORD_00002592,CUST_000547,2024-09-11,완료,506000,0,506000
ORD_00002593,CUST_000736,2024-04-04,완료,5177000,0,5177000
ORD_00002594,CUST_000139,2024-08-06,완료,13000,3000,16000
ORD_00002595,CUST_000237,2024-07-04,배송중,109000,0,109000
ORD_00002596,CUST_000400,2024-02-22,완료,2994000,0,2994000
ORD_00002597,CUST_000382,2024-08-21,완료,579250,0,579250
ORD_00002598,CUST_000739,2024-09-12,완료,6752700,0,6752700
ORD_00002599,CUST_000739,2023-11-18,완료,1111000,0,1111000
ORD_00002600,CUST_000536,2024-02-23,완료,1015900,0,1015900
ORD_00002601,CUST_000198,2024-08-12,배송중,1084699,0,1084699
ORD_00002602,CUST_000870,2023-07-04,완료,568000,0,568000
ORD_00002603,CUST_000434,2023-06-20,배송중,289000,0,289000
ORD_00002604,CUST_000495,2024-03-04,배송중,22000,3000,25000
ORD_00002605,CUST_000993,2024-07-21,완료,39000,3000,42000
ORD_00002606,CUST_000749,2024-04-26,완료,33000,3000,36000
ORD_00002607,CUST_000377,2023-04-14,완료,1577000,0,1577000
ORD_00002608,CUST_000516,2023-02-04,완료,89600,0,89600
ORD_00002609,CUST_000798,2023-01-25,완료,1041000,0,1041000
ORD_00002610,CUST_000064,2023-06-20,완료,503700,0,503700
ORD_00002611,CUST_000776,2024-06-11,취소,395250,0,395250
ORD_00002612,CUST_000782,2024-02-02,완료,370000,0,370000
ORD_00002613,CUST_000956,2023-05-11,완료,452000,0,452000
ORD_00002614,CUST_000997,2024-12-14,완료,3642000,0,3642000
ORD_00002615,CUST_000408,2023-09-05,완료,7368000,0,7368000
ORD_00002616,CUST_000538,2023-10-28,완료,2454000,0,2454000
ORD_00002617,CUST_000307,2024-08-28,완료,750000,0,750000
ORD_00002618,CUST_000980,2024-09-23,완료,11000,3000,14000
ORD_00002619,CUST_000702,2023-02-16,취소,1503000,0,1503000
ORD_00002620,CUST_000390,2023-12-30,완료,567750,0,567750
ORD_00002621,CUST_000822,2024-04-05,완료,4114000,0,4114000
ORD_00002622,CUST_000877,2023-10-24,완료,500000,0,500000
ORD_00002623,CUST_000648,2024-12-17,완료,273000,0,273000
ORD_00002624,CUST_000615,2023-07-07,완료,850200,0,850200
ORD_00002625,CUST_000199,2024-06-05,완료,9350,3000,12350
ORD_00002626,CUST_000250,2023-06-05,배송중,1873600,0,1873600
ORD_00002627,CUST_000251,2024-01-14,배송중,134400,0,134400
ORD_00002628,CUST_000468,2024-10-26,취소,4950000,0,4950000
ORD_00002629,CUST_000858,2024-01-24,완료,2271200,0,2271200
ORD_00002630,CUST_000575,2024-03-25,완료,174400,0,174400
ORD_00002631,CUST_000254,2024-06-04,완료,3366000,0,3366000
ORD_00002632,CUST_000798,2023-10-14,완료,131000,0,131000
ORD_00002633,CUST_000629,2023-08-26,완료,240000,0,240000
ORD_00002634,CUST_000334,2024-05-20,완료,1964000,0,1964000
ORD_00002635,CUST_000914,2023-02-19,완료,380097,0,380097
ORD_00002636,CUST_000492,2024-06-14,완료,530100,0,530100
ORD_00002637,CUST_000169,2024-08-16,완료,1041000,0,1041000
ORD_00002638,CUST_000836,2024-03-12,취소,454000,0,454000
ORD_00002639,CUST_000804,2023-11-27,완료,3316000,0,3316000
ORD_00002640,CUST_000371,2023-07-02,완료,311600,0,311600
ORD_00002641,CUST_000471,2023-08-04,완료,1948000,0,1948000
ORD_00002642,CUST_000791,2024-06-15,완료,580000,0,580000
ORD_00002643,CUST_000035,2024-08-11,완료,1041000,0,1041000
ORD_00002644,CUST_000390,2023-11-18,배송중,713000,0,713000
ORD_00002645,CUST_000351,2023-12-22,완료,268000,0,268000
ORD_00002646,CUST_000615,2023-06-19,완료,230000,0,230000
ORD_00002647,CUST_000295,2023-10-22,완료,2264000,0,2264000
ORD_00002648,CUST_000099,2024-05-13,취소,456000,0,456000
ORD_00002649,CUST_000254,2023-06-23,배송중,508000,0,508000
ORD_00002650,CUST_000471,2023-09-23,배송중,2994000,0,2994000
ORD_00002651,CUST_000174,2023-04-19,완료,161000,0,161000
ORD_00002652,CUST_000815,2024-11-13,완료,1108000,0,1108000
ORD_00002653,CUST_000996,2023-07-31,완료,2139000,0,2139000
ORD_00002654,CUST_000225,2024-06-04,완료,131750,0,131750
ORD_00002655,CUST_000265,2023-01-29,배송중,84000,0,84000
ORD_00002656,CUST_000786,2023-02-10,완료,6039000,0,6039000
ORD_00002657,CUST_000838,2023-01-07,배송중,26000,3000,29000
ORD_00002658,CUST_000493,2023-01-27,완료,226800,0,226800
ORD_00002659,CUST_000282,2023-07-28,완료,5990000,0,5990000
ORD_00002660,CUST_000685,2024-03-12,완료,8871000,0,8871000
ORD_00002661,CUST_000867,2024-03-31,완료,4731000,0,4731000
ORD_00002662,CUST_000572,2023-05-10,완료,184000,0,184000
ORD_00002663,CUST_000150,2023-10-30,완료,189550,0,189550
ORD_00002664,CUST_000293,2024-12-24,완료,1128000,0,1128000
ORD_00002665,CUST_000481,2024-05-20,완료,500000,0,500000
ORD_00002666,CUST_000265,2023-03-30,완료,112700,0,112700
ORD_00002667,CUST_000682,2023-10-13,완료,312000,0,312000
ORD_00002668,CUST_000219,2024-11-15,완료,161000,0,161000
ORD_00002669,CUST_000078,2023-12-29,취소,506000,0,506000
ORD_00002670,CUST_000699,2023-08-16,완료,380097,0,380097
ORD_00002671,CUST_000917,2023-03-18,완료,26000,3000,29000
ORD_00002672,CUST_000075,2023-06-10,완료,283500,0,283500
ORD_00002673,CUST_000462,2023-12-10,취소,1120000,0,1120000
ORD_00002674,CUST_000682,2024-04-09,완료,28050,3000,31050
ORD_00002675,CUST_000444,2024-06-09,완료,40800,3000,43800
ORD_00002676,CUST_000786,2023-03-17,완료,1110000,0,1110000
ORD_00002677,CUST_000157,2023-11-19,완료,185000,0,185000
ORD_00002678,CUST_000185,2024-03-19,완료,247000,0,247000
ORD_00002679,CUST_000818,2024-12-23,완료,555000,0,555000
ORD_00002680,CUST_000040,2023-11-22,완료,536000,0,536000
ORD_00002681,CUST_000440,2024-07-25,완료,1518000,0,1518000
ORD_00002682,CUST_000725,2024-10-03,완료,1135600,0,1135600
ORD_00002683,CUST_000424,2024-10-11,완료,351000,0,351000
ORD_00002684,CUST_000822,2023-01-09,완료,1859250,0,1859250
ORD_00002685,CUST_000145,2024-01-21,완료,227000,0,227000
ORD_00002686,CUST_000196,2024-11-20,완료,517700,0,517700
ORD_00002687,CUST_000435,2024-04-26,완료,117000,0,117000
ORD_00002688,CUST_000196,2024-05-11,배송중,174400,0,174400
ORD_00002689,CUST_000417,2024-05-23,취소,1012000,0,1012000
ORD_00002690,CUST_000426,2023-05-15,배송중,44800,3000,47800
ORD_00002691,CUST_000658,2024-10-12,완료,442000,0,442000
ORD_00002692,CUST_000015,2024-06-12,완료,582000,0,582000
ORD_00002693,CUST_000409,2023-08-08,완료,273000,0,273000
ORD_00002694,CUST_000790,2024-03-20,완료,2992200,0,2992200
ORD_00002695,CUST_000350,2024-07-25,완료,306000,0,306000
ORD_00002696,CUST_000715,2023-08-02,완료,393000,0,393000
ORD_00002697,CUST_000141,2023-07-02,완료,230000,0,230000
ORD_00002698,CUST_000278,2024-03-04,완료,826000,0,826000
ORD_00002699,CUST_000908,2024-09-20,완료,1334000,0,1334000
ORD_00002700,CUST_000475,2024-10-08,완료,3396000,0,3396000
ORD_00002701,CUST_000764,2023-08-29,완료,352797,0,352797
ORD_00002702,CUST_000361,2023-12-24,완료,624400,0,624400
ORD_00002703,CUST_000910,2024-06-27,완료,495000,0,495000
ORD_00002704,CUST_000976,2023-07-04,완료,2271200,0,2271200
ORD_00002705,CUST_000238,2023-08-26,완료,596000,0,596000
ORD_00002706,CUST_000033,2024-11-15,취소,2764600,0,2764600
ORD_00002707,CUST_000070,2024-02-06,완료,936600,0,936600
ORD_00002708,CUST_000926,2024-01-01,배송중,1680000,0,1680000
ORD_00002709,CUST_000888,2024-05-07,배송중,2145000,0,2145000
ORD_00002710,CUST_000767,2023-08-13,완료,159000,0,159000
ORD_00002711,CUST_000394,2023-10-22,완료,1012000,0,1012000
ORD_00002712,CUST_000895,2024-04-02,완료,46000,3000,49000
ORD_00002713,CUST_000602,2023-09-11,완료,28050,3000,31050
ORD_00002714,CUST_000595,2024-03-11,취소,361000,0,361000
ORD_00002715,CUST_000767,2024-04-20,완료,838100,0,838100
ORD_00002716,CUST_000304,2023-12-22,완료,750000,0,750000
ORD_00002717,CUST_000852,2024-02-12,취소,393000,0,393000
ORD_00002718,CUST_000347,2023-05-12,완료,1838000,0,1838000
ORD_00002719,CUST_000547,2024-05-15,완료,510750,0,510750
ORD_00002720,CUST_000600,2024-02-26,완료,3406800,0,3406800
ORD_00002721,CUST_000300,2023-08-29,완료,974000,0,974000
ORD_00002722,CUST_000978,2023-10-25,완료,3657000,0,3657000
ORD_00002723,CUST_000038,2023-08-09,완료,3044000,0,3044000
ORD_00002724,CUST_000900,2023-03-04,배송중,3187000,0,3187000
ORD_00002725,CUST_000993,2024-11-22,완료,362000,0,362000
ORD_00002726,CUST_000311,2024-02-26,완료,138000,0,138000
ORD_00002727,CUST_000293,2024-03-28,완료,556000,0,556000
ORD_00002728,CUST_000680,2024-02-13,완료,2466950,0,2466950
ORD_00002729,CUST_000690,2023-10-02,완료,1964000,0,1964000
ORD_00002730,CUST_000051,2023-08-13,완료,330000,0,330000
ORD_00002731,CUST_000771,2024-10-13,배송중,28000,3000,31000
ORD_00002732,CUST_000574,2023-11-12,완료,2264000,0,2264000
ORD_00002733,CUST_000501,2024-02-24,완료,206000,0,206000
ORD_00002734,CUST_000269,2024-08-09,완료,1635200,0,1635200
ORD_00002735,CUST_000728,2023-07-31,완료,28050,3000,31050
ORD_00002736,CUST_000342,2023-04-23,완료,867000,0,867000
ORD_00002737,CUST_000419,2024-09-17,취소,454400,0,454400
ORD_00002738,CUST_000918,2024-09-11,완료,33000,3000,36000
ORD_00002739,CUST_000990,2023-01-21,완료,312000,0,312000
ORD_00002740,CUST_000256,2023-01-22,완료,1426000,0,1426000
ORD_00002741,CUST_000438,2023-04-03,완료,8062000,0,8062000
ORD_00002742,CUST_000934,2023-12-28,완료,762000,0,762000
ORD_00002743,CUST_000848,2023-03-06,완료,422650,0,422650
ORD_00002744,CUST_000738,2024-06-15,완료,857500,0,857500
ORD_00002745,CUST_000609,2023-07-23,완료,245000,0,245000
ORD_00002746,CUST_000740,2024-07-02,완료,1240000,0,1240000
ORD_00002747,CUST_000281,2023-08-23,완료,2790000,0,2790000
ORD_00002748,CUST_000123,2023-06-15,완료,4396000,0,4396000
ORD_00002749,CUST_000470,2024-02-28,배송중,206000,0,206000
ORD_00002750,CUST_000721,2024-07-20,완료,615000,0,615000
ORD_00002751,CUST_000948,2023-01-14,완료,1118000,0,1118000
ORD_00002752,CUST_000782,2024-06-23,완료,3046850,0,3046850
ORD_00002753,CUST_000209,2024-05-11,배송중,413000,0,413000
ORD_00002754,CUST_000748,2023-10-17,완료,2237000,0,2237000
ORD_00002755,CUST_000210,2023-08-24,완료,338100,0,338100
ORD_00002756,CUST_000465,2024-12-05,완료,226000,0,226000
ORD_00002757,CUST_000965,2023-02-04,완료,606000,0,606000
ORD_00002758,CUST_000003,2023-05-07,배송중,234000,0,234000
ORD_00002759,CUST_000104,2024-11-02,완료,578000,0,578000
ORD_00002760,CUST_000816,2023-05-15,완료,909000,0,909000
ORD_00002761,CUST_000342,2023-10-04,배송중,919000,0,919000
ORD_00002762,CUST_000289,2023-03-20,배송중,2705000,0,2705000
ORD_00002763,CUST_000231,2024-12-21,취소,661200,0,661200
ORD_00002764,CUST_000398,2024-03-01,완료,2475000,0,2475000
ORD_00002765,CUST_000876,2023-01-16,완료,2139000,0,2139000
ORD_00002766,CUST_000786,2024-07-08,완료,495000,0,495000
ORD_00002767,CUST_000535,2023-06-05,완료,161000,0,161000
ORD_00002768,CUST_000010,2024-08-25,완료,27200,3000,30200
ORD_00002769,CUST_000399,2023-07-18,완료,1680000,0,1680000
ORD_00002770,CUST_000979,2023-11-16,완료,742000,0,742000
ORD_00002771,CUST_000937,2024-06-08,완료,867000,0,867000
ORD_00002772,CUST_000353,2023-01-24,완료,2479200,0,2479200
ORD_00002773,CUST_000888,2024-04-14,완료,1845000,0,1845000
ORD_00002774,CUST_000603,2023-09-28,배송중,134400,0,134400
ORD_00002775,CUST_000836,2024-08-13,완료,1948000,0,1948000
ORD_00002776,CUST_000825,2024-01-21,배송중,1426000,0,1426000
ORD_00002777,CUST_000094,2024-03-15,완료,155950,0,155950
ORD_00002778,CUST_000855,2024-02-21,완료,351000,0,351000
ORD_00002779,CUST_000146,2023-10-13,완료,189000,0,189000
ORD_00002780,CUST_000992,2023-10-19,완료,2888400,0,2888400
ORD_00002781,CUST_000899,2024-06-02,완료,44800,3000,47800
ORD_00002782,CUST_000219,2024-01-27,완료,1132000,0,1132000
ORD_00002783,CUST_000409,2024-05-23,완료,1307000,0,1307000
ORD_00002784,CUST_000129,2024-07-13,완료,770200,0,770200
ORD_00002785,CUST_000564,2024-04-08,완료,189550,0,189550
ORD_00002786,CUST_000133,2024-08-14,완료,974000,0,974000
ORD_00002787,CUST_000025,2024-02-11,완료,192000,0,192000
ORD_00002788,CUST_000733,2024-04-02,완료,309700,0,309700
ORD_00002789,CUST_000142,2024-05-03,완료,338100,0,338100
ORD_00002790,CUST_000718,2023-04-22,완료,2126400,0,2126400
ORD_00002791,CUST_000813,2023-11-15,완료,340500,0,340500
ORD_00002792,CUST_000715,2023-05-28,완료,555000,0,555000
ORD_00002793,CUST_000829,2023-03-27,취소,92000,0,92000
ORD_00002794,CUST_000902,2024-07-28,완료,165000,0,165000
ORD_00002795,CUST_000219,2023-08-01,완료,5914000,0,5914000
ORD_00002796,CUST_000213,2024-08-30,배송중,1132000,0,1132000
ORD_00002797,CUST_000657,2023-03-27,완료,112700,0,112700
ORD_00002798,CUST_000708,2024-02-17,완료,862000,0,862000
ORD_00002799,CUST_000009,2024-06-19,완료,3642000,0,3642000
ORD_00002800,CUST_000388,2024-08-03,완료,44800,3000,47800
ORD_00002801,CUST_000856,2023-03-02,완료,5466898,0,5466898
ORD_00002802,CUST_000951,2023-11-15,완료,3366000,0,3366000
ORD_00002803,CUST_000553,2023-06-04,완료,301400,0,301400
ORD_00002804,CUST_000090,2024-12-06,완료,2037800,0,2037800
ORD_00002805,CUST_000381,2023-01-06,완료,362000,0,362000
ORD_00002806,CUST_000459,2024-12-07,완료,181000,0,181000
ORD_00002807,CUST_000653,2024-07-29,완료,2490000,0,2490000
ORD_00002808,CUST_000003,2024-07-12,완료,494000,0,494000
ORD_00002809,CUST_000587,2023-11-17,배송중,714000,0,714000
ORD_00002810,CUST_000229,2023-08-30,완료,42500,3000,45500
ORD_00002811,CUST_000352,2024-04-17,배송중,4278900,0,4278900
ORD_00002812,CUST_000611,2024-05-09,배송중,135000,0,135000
ORD_00002813,CUST_000171,2024-07-22,취소,4152750,0,4152750
ORD_00002814,CUST_000420,2023-03-25,완료,230000,0,230000
ORD_00002815,CUST_000719,2024-03-11,취소,981000,0,981000
ORD_00002816,CUST_000612,2023-03-21,완료,4649000,0,4649000
ORD_00002817,CUST_000669,2023-01-14,완료,974000,0,974000
ORD_00002818,CUST_000011,2024-06-16,완료,395250,0,395250
ORD_00002819,CUST_000650,2023-05-05,완료,2257900,0,2257900
ORD_00002820,CUST_000477,2024-03-24,완료,1047200,0,1047200
ORD_00002821,CUST_000938,2024-05-22,완료,17600,3000,20600
ORD_00002822,CUST_000276,2024-10-03,완료,395250,0,395250
ORD_00002823,CUST_000319,2024-05-13,완료,76000,0,76000
ORD_00002824,CUST_000249,2024-07-14,완료,288400,0,288400
ORD_00002825,CUST_000208,2024-02-13,완료,573000,0,573000
ORD_00002826,CUST_000586,2023-05-01,완료,3044000,0,3044000
ORD_00002827,CUST_000825,2023-10-29,완료,2994000,0,2994000
ORD_00002828,CUST_000661,2024-11-23,완료,353400,0,353400
ORD_00002829,CUST_000982,2024-06-19,완료,4280100,0,4280100
ORD_00002830,CUST_000901,2024-07-31,완료,6363800,0,6363800
ORD_00002831,CUST_000602,2023-05-25,완료,225400,0,225400
ORD_00002832,CUST_000298,2024-06-19,완료,135000,0,135000
ORD_00002833,CUST_000418,2023-07-29,완료,116850,0,116850
ORD_00002834,CUST_000396,2024-01-16,완료,6633650,0,6633650
ORD_00002835,CUST_000306,2024-04-28,취소,1120000,0,1120000
ORD_00002836,CUST_000847,2023-08-04,완료,89600,0,89600
ORD_00002837,CUST_000550,2023-05-19,완료,1247750,0,1247750
ORD_00002838,CUST_000132,2024-04-30,완료,131750,0,131750
ORD_00002839,CUST_000682,2023-11-22,완료,2790000,0,2790000
ORD_00002840,CUST_000603,2023-07-03,완료,2065500,0,2065500
ORD_00002841,CUST_000249,2024-04-26,완료,2019000,0,2019000
ORD_00002842,CUST_000680,2023-11-16,완료,868850,0,868850
ORD_00002843,CUST_000390,2023-07-24,완료,402000,0,402000
ORD_00002844,CUST_000517,2023-04-07,완료,678000,0,678000
ORD_00002845,CUST_000417,2024-04-14,완료,412000,0,412000
ORD_00002846,CUST_000727,2023-04-07,완료,2065500,0,2065500
ORD_00002847,CUST_000072,2024-10-01,완료,3185200,0,3185200
ORD_00002848,CUST_000650,2023-03-10,완료,56000,0,56000
ORD_00002849,CUST_000056,2024-10-13,완료,3396900,0,3396900
ORD_00002850,CUST_000298,2023-12-20,취소,276000,0,276000
ORD_00002851,CUST_000488,2023-01-15,완료,154850,0,154850
ORD_00002852,CUST_000454,2023-10-09,완료,1018698,0,1018698
ORD_00002853,CUST_000309,2023-11-10,완료,389300,0,389300
ORD_00002854,CUST_000469,2024-10-01,완료,8178000,0,8178000
ORD_00002855,CUST_000420,2024-07-28,완료,661200,0,661200
ORD_00002856,CUST_000124,2024-10-18,취소,2994000,0,2994000
ORD_00002857,CUST_000122,2023-07-27,완료,81000,0,81000
ORD_00002858,CUST_000121,2024-08-29,완료,195000,0,195000
ORD_00002859,CUST_000629,2023-04-16,완료,495000,0,495000
ORD_00002860,CUST_000974,2023-08-10,완료,1101000,0,1101000
ORD_00002861,CUST_000733,2024-07-31,완료,371700,0,371700
ORD_00002862,CUST_000010,2024-06-18,완료,4731000,0,4731000
ORD_00002863,CUST_000244,2024-10-22,완료,1411700,0,1411700
ORD_00002864,CUST_000962,2024-08-29,취소,2946000,0,2946000
ORD_00002865,CUST_000647,2023-10-11,완료,5472900,0,5472900
ORD_00002866,CUST_000348,2024-04-29,완료,549000,0,549000
ORD_00002867,CUST_000899,2023-01-03,배송중,69000,0,69000
ORD_00002868,CUST_000030,2023-08-10,완료,1503000,0,1503000
ORD_00002869,CUST_000767,2024-09-21,완료,238000,0,238000
ORD_00002870,CUST_000883,2023-05-27,완료,2474000,0,2474000
ORD_00002871,CUST_000535,2023-11-28,완료,1098000,0,1098000
ORD_00002872,CUST_000744,2023-05-21,완료,477000,0,477000
ORD_00002873,CUST_000348,2024-03-26,배송중,4834700,0,4834700
ORD_00002874,CUST_000463,2023-12-01,배송중,4950000,0,4950000
ORD_00002875,CUST_000321,2024-05-27,배송중,247000,0,247000
ORD_00002876,CUST_000168,2023-09-04,완료,870000,0,870000
ORD_00002877,CUST_000748,2024-02-07,완료,2490000,0,2490000
ORD_00002878,CUST_000782,2024-01-30,완료,1960600,0,1960600
ORD_00002879,CUST_000704,2023-12-30,완료,452000,0,452000
ORD_00002880,CUST_000991,2024-06-18,완료,848700,0,848700
ORD_00002881,CUST_000425,2024-09-11,완료,1118000,0,1118000
ORD_00002882,CUST_000182,2024-10-10,완료,3006000,0,3006000
ORD_00002883,CUST_001000,2024-12-29,완료,1008250,0,1008250
ORD_00002884,CUST_000333,2024-03-28,완료,361200,0,361200
ORD_00002885,CUST_000962,2024-12-12,완료,1072000,0,1072000
ORD_00002886,CUST_000228,2024-12-02,완료,3200000,0,3200000
ORD_00002887,CUST_000757,2024-03-21,완료,338100,0,338100
ORD_00002888,CUST_000401,2023-12-23,완료,1245000,0,1245000
ORD_00002889,CUST_000096,2023-01-26,완료,204000,0,204000
ORD_00002890,CUST_000862,2024-04-22,완료,464550,0,464550
ORD_00002891,CUST_000569,2023-12-21,완료,774000,0,774000
ORD_00002892,CUST_000821,2024-03-10,완료,1522000,0,1522000
ORD_00002893,CUST_000872,2024-09-23,완료,1326000,0,1326000
ORD_00002894,CUST_000578,2023-07-15,취소,5085750,0,5085750
ORD_00002895,CUST_000180,2023-01-11,완료,38950,3000,41950
ORD_00002896,CUST_000507,2024-03-28,완료,542100,0,542100
ORD_00002897,CUST_000848,2023-07-19,배송중,1245000,0,1245000
ORD_00002898,CUST_000954,2024-08-23,완료,440800,0,440800
ORD_00002899,CUST_000960,2023-12-03,배송중,102000,0,102000
ORD_00002900,CUST_000334,2024-01-13,완료,490000,0,490000
ORD_00002901,CUST_000064,2023-01-14,완료,1528000,0,1528000
ORD_00002902,CUST_000593,2023-02-04,완료,4124300,0,4124300
ORD_00002903,CUST_000298,2024-10-19,완료,406000,0,406000
ORD_00002904,CUST_000538,2024-02-12,완료,23000,3000,26000
ORD_00002905,CUST_000671,2024-12-13,완료,360000,0,360000
ORD_00002906,CUST_000872,2023-09-17,완료,22000,3000,25000
ORD_00002907,CUST_000717,2024-10-02,완료,85500,0,85500
ORD_00002908,CUST_000979,2024-08-08,완료,1426300,0,1426300
ORD_00002909,CUST_000732,2024-04-27,배송중,395250,0,395250
ORD_00002910,CUST_000033,2024-10-09,완료,389300,0,389300
ORD_00002911,CUST_000248,2024-05-17,배송중,378250,0,378250
ORD_00002912,CUST_000130,2024-10-25,완료,3106300,0,3106300
ORD_00002913,CUST_000100,2023-02-09,완료,380400,0,380400
ORD_00002914,CUST_000937,2024-09-19,완료,681000,0,681000
ORD_00002915,CUST_000599,2023-06-06,완료,3396000,0,3396000
ORD_00002916,CUST_000895,2023-07-01,완료,131750,0,131750
ORD_00002917,CUST_000474,2023-03-26,완료,596000,0,596000
ORD_00002918,CUST_000359,2023-05-03,완료,13000,3000,16000
ORD_00002919,CUST_000336,2024-03-30,완료,576000,0,576000
ORD_00002920,CUST_000535,2024-12-28,완료,2297100,0,2297100
ORD_00002921,CUST_000800,2024-07-11,완료,3006000,0,3006000
ORD_00002922,CUST_000521,2023-07-18,완료,2138100,0,2138100
ORD_00002923,CUST_000467,2023-01-18,완료,8012000,0,8012000
ORD_00002924,CUST_000097,2024-12-27,완료,1414000,0,1414000
ORD_00002925,CUST_000946,2024-01-11,취소,678000,0,678000
ORD_00002926,CUST_000544,2023-01-15,완료,415800,0,415800
ORD_00002927,CUST_000672,2024-02-17,완료,240000,0,240000
ORD_00002928,CUST_000235,2024-11-14,완료,495000,0,495000
ORD_00002929,CUST_000269,2023-03-04,완료,38950,3000,41950
ORD_00002930,CUST_000166,2023-07-17,완료,7368000,0,7368000
ORD_00002931,CUST_000882,2023-06-01,완료,7425000,0,7425000
ORD_00002932,CUST_000159,2023-10-01,완료,2501000,0,2501000
ORD_00002933,CUST_000625,2024-03-30,완료,536000,0,536000
ORD_00002934,CUST_000105,2023-10-10,완료,558000,0,558000
ORD_00002935,CUST_000568,2023-07-23,배송중,1002000,0,1002000
ORD_00002936,CUST_000914,2024-02-24,완료,667000,0,667000
ORD_00002937,CUST_000728,2024-10-12,완료,2193400,0,2193400
ORD_00002938,CUST_000382,2023-10-08,취소,415800,0,415800
ORD_00002939,CUST_000693,2023-12-26,완료,2255000,0,2255000
ORD_00002940,CUST_000579,2024-04-22,완료,7401000,0,7401000
ORD_00002941,CUST_000317,2023-03-30,배송중,1088650,0,1088650
