order_id,product_id,product_name,unit_price,quantity,total_price
ORD_00002485,PROD_000042,나이키 생활용품 상품 42,203000,2,406000
ORD_00002485,PROD_000015,애플 가전 상품 15,2475000,3,7425000
ORD_00002485,PROD_000016,삼성 패션 상품 16,226000,1,226000
ORD_00002486,PROD_000003,애플 가전 상품 3,713000,1,713000
ORD_00002487,PROD_000051,유니클로 스포츠 상품 51,181000,2,362000
ORD_00002488,PROD_000085,LG 가전 상품 85,2122000,2,4244000
ORD_00002489,PROD_000099,유니클로 생활용품 상품 99,117599,1,117599
ORD_00002489,PROD_000041,유니클로 뷰티 상품 41,289000,2,578000
ORD_00002489,PROD_000003,애플 가전 상품 3,713000,1,713000
ORD_00002490,PROD_000029,유니클로 뷰티 상품 29,11000,2,22000
ORD_00002491,PROD_000087,유니클로 스포츠 상품 87,180600,2,361200
ORD_00002491,PROD_000018,유니클로 전자기기 상품 18,998000,2,1996000
ORD_00002492,PROD_000063,유니클로 전자기기 상품 63,1245000,1,1245000
ORD_00002493,PROD_000014,아디다스 생활용품 상품 14,92000,3,276000
ORD_00002494,PROD_000071,애플 생활용품 상품 71,17600,2,35200
ORD_00002495,PROD_000076,아디다스 뷰티 상품 76,44800,2,89600
ORD_00002495,PROD_000048,나이키 패션 상품 48,192000,2,384000
ORD_00002495,PROD_000015,애플 가전 상품 15,2475000,2,4950000
ORD_00002496,PROD_000054,LG 뷰티 상품 54,161000,1,161000
ORD_00002497,PROD_000016,삼성 패션 상품 16,226000,2,452000
ORD_00002498,PROD_000099,유니클로 생활용품 상품 99,117599,3,352797
ORD_00002499,PROD_000071,애플 생활용품 상품 71,17600,3,52800
ORD_00002500,PROD_000080,LG 가전 상품 80,327000,3,981000
ORD_00002501,PROD_000007,삼성 패션 상품 7,134000,1,134000
ORD_00002502,PROD_000049,삼성 스포츠 상품 49,154850,2,309700
ORD_00002503,PROD_000062,애플 뷰티 상품 62,250000,3,750000
ORD_00002503,PROD_000004,삼성 가전 상품 4,347000,2,694000
ORD_00002504,PROD_000074,LG 스포츠 상품 74,174400,3,523200
ORD_00002505,PROD_000089,애플 스포츠 상품 89,21250,1,21250
ORD_00002505,PROD_000005,아디다스 뷰티 상품 5,181000,2,362000
ORD_00002506,PROD_000093,LG 전자기기 상품 93,442000,2,884000
ORD_00002507,PROD_000063,유니클로 전자기기 상품 63,1245000,3,3735000
ORD_00002508,PROD_000029,유니클로 뷰티 상품 29,11000,1,11000
ORD_00002509,PROD_000045,삼성 전자기기 상품 45,312200,2,624400
ORD_00002510,PROD_000010,나이키 패션 상품 10,144200,2,288400
ORD_00002511,PROD_000005,아디다스 뷰티 상품 5,181000,2,362000
ORD_00002512,PROD_000073,아디다스 생활용품 상품 73,278000,3,834000
ORD_00002512,PROD_000011,LG 스포츠 상품 11,135900,3,407700
ORD_00002513,PROD_000080,LG 가전 상품 80,327000,3,981000
ORD_00002514,PROD_000056,애플 가전 상품 56,2065500,1,2065500
ORD_00002514,PROD_000044,삼성 전자기기 상품 44,919000,2,1838000
ORD_00002514,PROD_000062,애플 뷰티 상품 62,250000,2,500000
ORD_00002515,PROD_000081,삼성 뷰티 상품 81,13000,1,13000
ORD_00002515,PROD_000041,유니클로 뷰티 상품 41,289000,1,289000
ORD_00002516,PROD_000037,유니클로 뷰티 상품 37,120000,3,360000
ORD_00002516,PROD_000051,유니클로 스포츠 상품 51,181000,2,362000
ORD_00002516,PROD_000021,삼성 전자기기 상품 21,1087000,1,1087000
ORD_00002517,PROD_000069,삼성 생활용품 상품 69,126699,3,380097
ORD_00002517,PROD_000019,LG 패션 상품 19,238000,2,476000
ORD_00002517,PROD_000055,LG 패션 상품 55,159000,2,318000
ORD_00002518,PROD_000075,LG 뷰티 상품 75,13600,2,27200
ORD_00002518,PROD_000053,애플 가전 상품 53,1135600,1,1135600
ORD_00002519,PROD_000039,나이키 스포츠 상품 39,131750,2,263500
ORD_00002519,PROD_000076,아디다스 뷰티 상품 76,44800,2,89600
ORD_00002519,PROD_000081,삼성 뷰티 상품 81,13000,2,26000
ORD_00002520,PROD_000052,아디다스 스포츠 상품 52,298000,2,596000
ORD_00002521,PROD_000043,삼성 스포츠 상품 43,109000,3,327000
ORD_00002522,PROD_000057,유니클로 스포츠 상품 57,85500,1,85500
ORD_00002523,PROD_000030,유니클로 뷰티 상품 30,185000,3,555000
ORD_00002524,PROD_000030,유니클로 뷰티 상품 30,185000,2,370000
ORD_00002524,PROD_000018,유니클로 전자기기 상품 18,998000,2,1996000
ORD_00002524,PROD_000012,아디다스 스포츠 상품 12,38950,1,38950
ORD_00002525,PROD_000084,나이키 가전 상품 84,227000,2,454000
ORD_00002525,PROD_000030,유니클로 뷰티 상품 30,185000,1,185000
ORD_00002526,PROD_000043,삼성 스포츠 상품 43,109000,1,109000
ORD_00002527,PROD_000056,애플 가전 상품 56,2065500,1,2065500
ORD_00002528,PROD_000072,삼성 스포츠 상품 72,278000,2,556000
ORD_00002529,PROD_000090,아디다스 전자기기 상품 90,1664000,3,4992000
ORD_00002529,PROD_000058,아디다스 생활용품 상품 58,76000,1,76000
ORD_00002530,PROD_000050,아디다스 패션 상품 50,186000,1,186000
ORD_00002531,PROD_000005,아디다스 뷰티 상품 5,181000,1,181000
ORD_00002531,PROD_000029,유니클로 뷰티 상품 29,11000,2,22000
ORD_00002532,PROD_000009,나이키 전자기기 상품 9,303000,3,909000
ORD_00002533,PROD_000001,LG 생활용품 상품 1,120000,1,120000
ORD_00002533,PROD_000062,애플 뷰티 상품 62,250000,2,500000
ORD_00002534,PROD_000027,아디다스 뷰티 상품 27,23000,2,46000
ORD_00002535,PROD_000066,LG 뷰티 상품 66,69000,2,138000
ORD_00002535,PROD_000012,아디다스 스포츠 상품 12,38950,2,77900
ORD_00002536,PROD_000009,나이키 전자기기 상품 9,303000,1,303000
ORD_00002537,PROD_000075,LG 뷰티 상품 75,13600,1,13600
ORD_00002538,PROD_000062,애플 뷰티 상품 62,250000,3,750000
ORD_00002539,PROD_000003,애플 가전 상품 3,713000,1,713000
ORD_00002539,PROD_000014,아디다스 생활용품 상품 14,92000,1,92000
ORD_00002540,PROD_000082,나이키 생활용품 상품 82,102000,3,306000
ORD_00002541,PROD_000051,유니클로 스포츠 상품 51,181000,1,181000
ORD_00002541,PROD_000040,나이키 뷰티 상품 40,273000,3,819000
ORD_00002542,PROD_000097,아디다스 전자기기 상품 97,506000,2,1012000
ORD_00002542,PROD_000021,삼성 전자기기 상품 21,1087000,3,3261000
ORD_00002543,PROD_000077,나이키 뷰티 상품 77,112700,1,112700
ORD_00002544,PROD_000085,LG 가전 상품 85,2122000,3,6366000
ORD_00002545,PROD_000078,유니클로 뷰티 상품 78,170250,1,170250
ORD_00002546,PROD_000070,아디다스 가전 상품 70,982000,2,1964000
ORD_00002547,PROD_000001,LG 생활용품 상품 1,120000,3,360000
ORD_00002548,PROD_000096,삼성 생활용품 상품 96,113400,3,340200
ORD_00002548,PROD_000095,LG 생활용품 상품 95,230000,3,690000
ORD_00002548,PROD_000046,애플 뷰티 상품 46,117000,1,117000
ORD_00002549,PROD_000051,유니클로 스포츠 상품 51,181000,1,181000
ORD_00002550,PROD_000065,유니클로 가전 상품 65,667000,1,667000
ORD_00002550,PROD_000054,LG 뷰티 상품 54,161000,1,161000
ORD_00002550,PROD_000095,LG 생활용품 상품 95,230000,3,690000
ORD_00002551,PROD_000006,LG 스포츠 상품 6,131000,1,131000
ORD_00002552,PROD_000068,나이키 전자기기 상품 68,1395000,1,1395000
ORD_00002552,PROD_000062,애플 뷰티 상품 62,250000,1,250000
ORD_00002553,PROD_000010,나이키 패션 상품 10,144200,2,288400
ORD_00002554,PROD_000052,아디다스 스포츠 상품 52,298000,2,596000
ORD_00002555,PROD_000068,나이키 전자기기 상품 68,1395000,2,2790000
ORD_00002556,PROD_000063,유니클로 전자기기 상품 63,1245000,3,3735000
ORD_00002557,PROD_000008,나이키 패션 상품 8,94500,2,189000
ORD_00002558,PROD_000087,유니클로 스포츠 상품 87,180600,1,180600
ORD_00002559,PROD_000022,나이키 전자기기 상품 22,1214000,3,3642000
ORD_00002560,PROD_000004,삼성 가전 상품 4,347000,2,694000
ORD_00002561,PROD_000100,삼성 생활용품 상품 100,290000,3,870000
ORD_00002561,PROD_000040,나이키 뷰티 상품 40,273000,2,546000
ORD_00002562,PROD_000023,삼성 스포츠 상품 23,247000,2,494000
ORD_00002562,PROD_000099,유니클로 생활용품 상품 99,117599,3,352797
ORD_00002563,PROD_000066,LG 뷰티 상품 66,69000,1,69000
ORD_00002564,PROD_000083,애플 가전 상품 83,708800,1,708800
ORD_00002565,PROD_000056,애플 가전 상품 56,2065500,1,2065500
ORD_00002565,PROD_000071,애플 생활용품 상품 71,17600,3,52800
ORD_00002566,PROD_000015,애플 가전 상품 15,2475000,1,2475000
ORD_00002567,PROD_000039,나이키 스포츠 상품 39,131750,1,131750
ORD_00002568,PROD_000031,LG 뷰티 상품 31,294000,3,882000
ORD_00002568,PROD_000050,아디다스 패션 상품 50,186000,3,558000
ORD_00002569,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00002570,PROD_000061,LG 가전 상품 61,560000,2,1120000
ORD_00002571,PROD_000036,애플 패션 상품 36,176700,2,353400
ORD_00002572,PROD_000085,LG 가전 상품 85,2122000,1,2122000
ORD_00002573,PROD_000099,유니클로 생활용품 상품 99,117599,3,352797
ORD_00002573,PROD_000026,나이키 전자기기 상품 26,1503000,1,1503000
ORD_00002573,PROD_000020,애플 가전 상품 20,2456000,2,4912000
ORD_00002574,PROD_000099,유니클로 생활용품 상품 99,117599,1,117599
ORD_00002575,PROD_000086,삼성 패션 상품 86,9350,1,9350
ORD_00002575,PROD_000012,아디다스 스포츠 상품 12,38950,3,116850
ORD_00002575,PROD_000016,삼성 패션 상품 16,226000,3,678000
ORD_00002576,PROD_000078,유니클로 뷰티 상품 78,170250,3,510750
ORD_00002577,PROD_000015,애플 가전 상품 15,2475000,3,7425000
ORD_00002577,PROD_000045,삼성 전자기기 상품 45,312200,2,624400
ORD_00002577,PROD_000039,나이키 스포츠 상품 39,131750,3,395250
ORD_00002578,PROD_000068,나이키 전자기기 상품 68,1395000,3,4185000
ORD_00002579,PROD_000073,아디다스 생활용품 상품 73,278000,3,834000
ORD_00002580,PROD_000005,아디다스 뷰티 상품 5,181000,3,543000
ORD_00002580,PROD_000024,삼성 가전 상품 24,2957000,3,8871000
ORD_00002581,PROD_000003,애플 가전 상품 3,713000,2,1426000
ORD_00002581,PROD_000010,나이키 패션 상품 10,144200,2,288400
ORD_00002582,PROD_000065,유니클로 가전 상품 65,667000,1,667000
ORD_00002582,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00002582,PROD_000064,유니클로 스포츠 상품 64,165000,2,330000
ORD_00002583,PROD_000010,나이키 패션 상품 10,144200,2,288400
ORD_00002584,PROD_000056,애플 가전 상품 56,2065500,2,4131000
ORD_00002585,PROD_000056,애플 가전 상품 56,2065500,2,4131000
ORD_00002585,PROD_000084,나이키 가전 상품 84,227000,2,454000
ORD_00002586,PROD_000065,유니클로 가전 상품 65,667000,3,2001000
ORD_00002587,PROD_000039,나이키 스포츠 상품 39,131750,2,263500
ORD_00002588,PROD_000098,아디다스 전자기기 상품 98,1426300,2,2852600
ORD_00002588,PROD_000046,애플 뷰티 상품 46,117000,1,117000
ORD_00002589,PROD_000051,유니클로 스포츠 상품 51,181000,3,543000
ORD_00002589,PROD_000099,유니클로 생활용품 상품 99,117599,3,352797
ORD_00002590,PROD_000031,LG 뷰티 상품 31,294000,2,588000
ORD_00002591,PROD_000039,나이키 스포츠 상품 39,131750,2,263500
ORD_00002592,PROD_000097,아디다스 전자기기 상품 97,506000,1,506000
ORD_00002593,PROD_000015,애플 가전 상품 15,2475000,2,4950000
ORD_00002593,PROD_000084,나이키 가전 상품 84,227000,1,227000
ORD_00002594,PROD_000081,삼성 뷰티 상품 81,13000,1,13000
ORD_00002595,PROD_000043,삼성 스포츠 상품 43,109000,1,109000
ORD_00002596,PROD_000018,유니클로 전자기기 상품 18,998000,3,2994000
ORD_00002597,PROD_000032,삼성 스포츠 상품 32,186000,3,558000
ORD_00002597,PROD_000089,애플 스포츠 상품 89,21250,1,21250
ORD_00002598,PROD_000085,LG 가전 상품 85,2122000,2,4244000
ORD_00002598,PROD_000063,유니클로 전자기기 상품 63,1245000,2,2490000
ORD_00002598,PROD_000086,삼성 패션 상품 86,9350,2,18700
ORD_00002599,PROD_000048,나이키 패션 상품 48,192000,1,192000
ORD_00002599,PROD_000044,삼성 전자기기 상품 44,919000,1,919000
ORD_00002600,PROD_000087,유니클로 스포츠 상품 87,180600,2,361200
ORD_00002600,PROD_000011,LG 스포츠 상품 11,135900,3,407700
ORD_00002600,PROD_000023,삼성 스포츠 상품 23,247000,1,247000
ORD_00002601,PROD_000072,삼성 스포츠 상품 72,278000,2,556000
ORD_00002601,PROD_000007,삼성 패션 상품 7,134000,3,402000
ORD_00002601,PROD_000069,삼성 생활용품 상품 69,126699,1,126699
ORD_00002602,PROD_000019,LG 패션 상품 19,238000,2,476000
ORD_00002602,PROD_000014,아디다스 생활용품 상품 14,92000,1,92000
ORD_00002603,PROD_000041,유니클로 뷰티 상품 41,289000,1,289000
ORD_00002604,PROD_000029,유니클로 뷰티 상품 29,11000,2,22000
ORD_00002605,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00002606,PROD_000029,유니클로 뷰티 상품 29,11000,3,33000
ORD_00002607,PROD_000033,유니클로 가전 상품 33,1577000,1,1577000
ORD_00002608,PROD_000076,아디다스 뷰티 상품 76,44800,2,89600
ORD_00002609,PROD_000004,삼성 가전 상품 4,347000,3,1041000
ORD_00002610,PROD_000036,애플 패션 상품 36,176700,1,176700
ORD_00002610,PROD_000080,LG 가전 상품 80,327000,1,327000
ORD_00002611,PROD_000039,나이키 스포츠 상품 39,131750,3,395250
ORD_00002612,PROD_000088,나이키 생활용품 상품 88,104000,2,208000
ORD_00002612,PROD_000094,나이키 생활용품 상품 94,81000,2,162000
ORD_00002613,PROD_000016,삼성 패션 상품 16,226000,2,452000
ORD_00002614,PROD_000022,나이키 전자기기 상품 22,1214000,3,3642000
ORD_00002615,PROD_000020,애플 가전 상품 20,2456000,3,7368000
ORD_00002616,PROD_000070,아디다스 가전 상품 70,982000,1,982000
ORD_00002616,PROD_000095,LG 생활용품 상품 95,230000,2,460000
ORD_00002616,PROD_000097,아디다스 전자기기 상품 97,506000,2,1012000
ORD_00002617,PROD_000062,애플 뷰티 상품 62,250000,3,750000
ORD_00002618,PROD_000029,유니클로 뷰티 상품 29,11000,1,11000
ORD_00002619,PROD_000026,나이키 전자기기 상품 26,1503000,1,1503000
ORD_00002620,PROD_000096,삼성 생활용품 상품 96,113400,2,226800
ORD_00002620,PROD_000025,애플 패션 상품 25,138600,2,277200
ORD_00002620,PROD_000089,애플 스포츠 상품 89,21250,3,63750
ORD_00002621,PROD_000018,유니클로 전자기기 상품 18,998000,3,2994000
ORD_00002621,PROD_000061,LG 가전 상품 61,560000,2,1120000
ORD_00002622,PROD_000062,애플 뷰티 상품 62,250000,2,500000
ORD_00002623,PROD_000040,나이키 뷰티 상품 40,273000,1,273000
ORD_00002624,PROD_000043,삼성 스포츠 상품 43,109000,3,327000
ORD_00002624,PROD_000074,LG 스포츠 상품 74,174400,3,523200
ORD_00002625,PROD_000086,삼성 패션 상품 86,9350,1,9350
ORD_00002626,PROD_000075,LG 뷰티 상품 75,13600,1,13600
ORD_00002626,PROD_000004,삼성 가전 상품 4,347000,3,1041000
ORD_00002626,PROD_000040,나이키 뷰티 상품 40,273000,3,819000
ORD_00002627,PROD_000076,아디다스 뷰티 상품 76,44800,3,134400
ORD_00002628,PROD_000015,애플 가전 상품 15,2475000,2,4950000
ORD_00002629,PROD_000053,애플 가전 상품 53,1135600,2,2271200
ORD_00002630,PROD_000074,LG 스포츠 상품 74,174400,1,174400
ORD_00002631,PROD_000042,나이키 생활용품 상품 42,203000,3,609000
ORD_00002631,PROD_000044,삼성 전자기기 상품 44,919000,3,2757000
ORD_00002632,PROD_000006,LG 스포츠 상품 6,131000,1,131000
ORD_00002633,PROD_000037,유니클로 뷰티 상품 37,120000,2,240000
ORD_00002634,PROD_000070,아디다스 가전 상품 70,982000,2,1964000
ORD_00002635,PROD_000069,삼성 생활용품 상품 69,126699,3,380097
ORD_00002636,PROD_000036,애플 패션 상품 36,176700,3,530100
ORD_00002637,PROD_000004,삼성 가전 상품 4,347000,3,1041000
ORD_00002638,PROD_000084,나이키 가전 상품 84,227000,2,454000
ORD_00002639,PROD_000094,나이키 생활용품 상품 94,81000,2,162000
ORD_00002639,PROD_000033,유니클로 가전 상품 33,1577000,2,3154000
ORD_00002640,PROD_000071,애플 생활용품 상품 71,17600,1,17600
ORD_00002640,PROD_000031,LG 뷰티 상품 31,294000,1,294000
ORD_00002641,PROD_000047,LG 전자기기 상품 47,974000,2,1948000
ORD_00002642,PROD_000100,삼성 생활용품 상품 100,290000,2,580000
ORD_00002643,PROD_000004,삼성 가전 상품 4,347000,3,1041000
ORD_00002644,PROD_000003,애플 가전 상품 3,713000,1,713000
ORD_00002645,PROD_000007,삼성 패션 상품 7,134000,2,268000
ORD_00002646,PROD_000095,LG 생활용품 상품 95,230000,1,230000
ORD_00002647,PROD_000091,나이키 가전 상품 91,1132000,2,2264000
ORD_00002648,PROD_000054,LG 뷰티 상품 54,161000,2,322000
ORD_00002648,PROD_000007,삼성 패션 상품 7,134000,1,134000
ORD_00002649,PROD_000034,LG 뷰티 상품 34,254000,2,508000
ORD_00002650,PROD_000018,유니클로 전자기기 상품 18,998000,3,2994000
ORD_00002651,PROD_000054,LG 뷰티 상품 54,161000,1,161000
ORD_00002652,PROD_000048,나이키 패션 상품 48,192000,2,384000
ORD_00002652,PROD_000029,유니클로 뷰티 상품 29,11000,1,11000
ORD_00002652,PROD_000003,애플 가전 상품 3,713000,1,713000
ORD_00002653,PROD_000003,애플 가전 상품 3,713000,3,2139000
ORD_00002654,PROD_000039,나이키 스포츠 상품 39,131750,1,131750
ORD_00002655,PROD_000059,애플 패션 상품 59,28000,3,84000
ORD_00002656,PROD_000017,아디다스 패션 상품 17,258000,3,774000
ORD_00002656,PROD_000090,아디다스 전자기기 상품 90,1664000,3,4992000
ORD_00002656,PROD_000040,나이키 뷰티 상품 40,273000,1,273000
ORD_00002657,PROD_000081,삼성 뷰티 상품 81,13000,2,26000
ORD_00002658,PROD_000096,삼성 생활용품 상품 96,113400,2,226800
ORD_00002659,PROD_000067,애플 전자기기 상품 67,1522000,2,3044000
ORD_00002659,PROD_000070,아디다스 가전 상품 70,982000,3,2946000
ORD_00002660,PROD_000024,삼성 가전 상품 24,2957000,3,8871000
ORD_00002661,PROD_000033,유니클로 가전 상품 33,1577000,3,4731000
ORD_00002662,PROD_000014,아디다스 생활용품 상품 14,92000,2,184000
ORD_00002663,PROD_000028,유니클로 패션 상품 28,189550,1,189550
ORD_00002664,PROD_000073,아디다스 생활용품 상품 73,278000,1,278000
ORD_00002664,PROD_000095,LG 생활용품 상품 95,230000,2,460000
ORD_00002664,PROD_000038,LG 패션 상품 38,195000,2,390000
ORD_00002665,PROD_000062,애플 뷰티 상품 62,250000,2,500000
ORD_00002666,PROD_000077,나이키 뷰티 상품 77,112700,1,112700
ORD_00002667,PROD_000088,나이키 생활용품 상품 88,104000,3,312000
ORD_00002668,PROD_000054,LG 뷰티 상품 54,161000,1,161000
ORD_00002669,PROD_000097,아디다스 전자기기 상품 97,506000,1,506000
ORD_00002670,PROD_000069,삼성 생활용품 상품 69,126699,3,380097
ORD_00002671,PROD_000081,삼성 뷰티 상품 81,13000,2,26000
ORD_00002672,PROD_000008,나이키 패션 상품 8,94500,3,283500
ORD_00002673,PROD_000061,LG 가전 상품 61,560000,2,1120000
ORD_00002674,PROD_000086,삼성 패션 상품 86,9350,3,28050
ORD_00002675,PROD_000075,LG 뷰티 상품 75,13600,3,40800
ORD_00002676,PROD_000004,삼성 가전 상품 4,347000,3,1041000
ORD_00002676,PROD_000027,아디다스 뷰티 상품 27,23000,3,69000
ORD_00002677,PROD_000030,유니클로 뷰티 상품 30,185000,1,185000
ORD_00002678,PROD_000023,삼성 스포츠 상품 23,247000,1,247000
ORD_00002679,PROD_000030,유니클로 뷰티 상품 30,185000,3,555000
ORD_00002680,PROD_000079,애플 전자기기 상품 79,536000,1,536000
ORD_00002681,PROD_000097,아디다스 전자기기 상품 97,506000,3,1518000
ORD_00002682,PROD_000053,애플 가전 상품 53,1135600,1,1135600
ORD_00002683,PROD_000046,애플 뷰티 상품 46,117000,3,351000
ORD_00002684,PROD_000002,나이키 가전 상품 2,220400,1,220400
ORD_00002684,PROD_000067,애플 전자기기 상품 67,1522000,1,1522000
ORD_00002684,PROD_000012,아디다스 스포츠 상품 12,38950,3,116850
ORD_00002685,PROD_000084,나이키 가전 상품 84,227000,1,227000
ORD_00002686,PROD_000025,애플 패션 상품 25,138600,1,138600
ORD_00002686,PROD_000028,유니클로 패션 상품 28,189550,2,379100
ORD_00002687,PROD_000046,애플 뷰티 상품 46,117000,1,117000
ORD_00002688,PROD_000074,LG 스포츠 상품 74,174400,1,174400
ORD_00002689,PROD_000097,아디다스 전자기기 상품 97,506000,2,1012000
ORD_00002690,PROD_000076,아디다스 뷰티 상품 76,44800,1,44800
ORD_00002691,PROD_000093,LG 전자기기 상품 93,442000,1,442000
ORD_00002692,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00002692,PROD_000005,아디다스 뷰티 상품 5,181000,3,543000
ORD_00002693,PROD_000040,나이키 뷰티 상품 40,273000,1,273000
ORD_00002694,PROD_000024,삼성 가전 상품 24,2957000,1,2957000
ORD_00002694,PROD_000071,애플 생활용품 상품 71,17600,2,35200
ORD_00002695,PROD_000082,나이키 생활용품 상품 82,102000,3,306000
ORD_00002696,PROD_000006,LG 스포츠 상품 6,131000,3,393000
ORD_00002697,PROD_000095,LG 생활용품 상품 95,230000,1,230000
ORD_00002698,PROD_000050,아디다스 패션 상품 50,186000,3,558000
ORD_00002698,PROD_000007,삼성 패션 상품 7,134000,2,268000
ORD_00002699,PROD_000065,유니클로 가전 상품 65,667000,2,1334000
ORD_00002700,PROD_000091,나이키 가전 상품 91,1132000,3,3396000
ORD_00002701,PROD_000099,유니클로 생활용품 상품 99,117599,3,352797
ORD_00002702,PROD_000045,삼성 전자기기 상품 45,312200,2,624400
ORD_00002703,PROD_000064,유니클로 스포츠 상품 64,165000,3,495000
ORD_00002704,PROD_000053,애플 가전 상품 53,1135600,2,2271200
ORD_00002705,PROD_000052,아디다스 스포츠 상품 52,298000,2,596000
ORD_00002706,PROD_000047,LG 전자기기 상품 47,974000,2,1948000
ORD_00002706,PROD_000048,나이키 패션 상품 48,192000,2,384000
ORD_00002706,PROD_000010,나이키 패션 상품 10,144200,3,432600
ORD_00002707,PROD_000045,삼성 전자기기 상품 45,312200,3,936600
ORD_00002708,PROD_000061,LG 가전 상품 61,560000,3,1680000
ORD_00002709,PROD_000070,아디다스 가전 상품 70,982000,2,1964000
ORD_00002709,PROD_000005,아디다스 뷰티 상품 5,181000,1,181000
ORD_00002710,PROD_000055,LG 패션 상품 55,159000,1,159000
ORD_00002711,PROD_000097,아디다스 전자기기 상품 97,506000,2,1012000
ORD_00002712,PROD_000027,아디다스 뷰티 상품 27,23000,2,46000
ORD_00002713,PROD_000086,삼성 패션 상품 86,9350,3,28050
ORD_00002714,PROD_000007,삼성 패션 상품 7,134000,1,134000
ORD_00002714,PROD_000084,나이키 가전 상품 84,227000,1,227000
ORD_00002715,PROD_000051,유니클로 스포츠 상품 51,181000,2,362000
ORD_00002715,PROD_000096,삼성 생활용품 상품 96,113400,3,340200
ORD_00002715,PROD_000011,LG 스포츠 상품 11,135900,1,135900
ORD_00002716,PROD_000062,애플 뷰티 상품 62,250000,3,750000
ORD_00002717,PROD_000006,LG 스포츠 상품 6,131000,3,393000
ORD_00002718,PROD_000044,삼성 전자기기 상품 44,919000,2,1838000
ORD_00002719,PROD_000078,유니클로 뷰티 상품 78,170250,3,510750
ORD_00002720,PROD_000053,애플 가전 상품 53,1135600,3,3406800
ORD_00002721,PROD_000047,LG 전자기기 상품 47,974000,1,974000
ORD_00002722,PROD_000068,나이키 전자기기 상품 68,1395000,2,2790000
ORD_00002722,PROD_000041,유니클로 뷰티 상품 41,289000,3,867000
ORD_00002723,PROD_000067,애플 전자기기 상품 67,1522000,2,3044000
ORD_00002724,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00002724,PROD_000093,LG 전자기기 상품 93,442000,2,884000
ORD_00002724,PROD_000091,나이키 가전 상품 91,1132000,2,2264000
ORD_00002725,PROD_000051,유니클로 스포츠 상품 51,181000,2,362000
ORD_00002726,PROD_000066,LG 뷰티 상품 66,69000,2,138000
ORD_00002727,PROD_000072,삼성 스포츠 상품 72,278000,2,556000
ORD_00002728,PROD_000022,나이키 전자기기 상품 22,1214000,2,2428000
ORD_00002728,PROD_000012,아디다스 스포츠 상품 12,38950,1,38950
ORD_00002729,PROD_000070,아디다스 가전 상품 70,982000,2,1964000
ORD_00002730,PROD_000064,유니클로 스포츠 상품 64,165000,2,330000
ORD_00002731,PROD_000059,애플 패션 상품 59,28000,1,28000
ORD_00002732,PROD_000091,나이키 가전 상품 91,1132000,2,2264000
ORD_00002733,PROD_000092,삼성 스포츠 상품 92,206000,1,206000
ORD_00002734,PROD_000047,LG 전자기기 상품 47,974000,1,974000
ORD_00002734,PROD_000002,나이키 가전 상품 2,220400,3,661200
ORD_00002735,PROD_000086,삼성 패션 상품 86,9350,3,28050
ORD_00002736,PROD_000041,유니클로 뷰티 상품 41,289000,3,867000
ORD_00002737,PROD_000046,애플 뷰티 상품 46,117000,2,234000
ORD_00002737,PROD_000002,나이키 가전 상품 2,220400,1,220400
ORD_00002738,PROD_000029,유니클로 뷰티 상품 29,11000,3,33000
ORD_00002739,PROD_000088,나이키 생활용품 상품 88,104000,3,312000
ORD_00002740,PROD_000003,애플 가전 상품 3,713000,2,1426000
ORD_00002741,PROD_000020,애플 가전 상품 20,2456000,3,7368000
ORD_00002741,PROD_000004,삼성 가전 상품 4,347000,2,694000
ORD_00002742,PROD_000034,LG 뷰티 상품 34,254000,3,762000
ORD_00002743,PROD_000058,아디다스 생활용품 상품 58,76000,3,228000
ORD_00002743,PROD_000013,나이키 뷰티 상품 13,194650,1,194650
ORD_00002744,PROD_000057,유니클로 스포츠 상품 57,85500,1,85500
ORD_00002744,PROD_000092,삼성 스포츠 상품 92,206000,2,412000
ORD_00002744,PROD_000037,유니클로 뷰티 상품 37,120000,3,360000
ORD_00002745,PROD_000060,LG 패션 상품 60,245000,1,245000
ORD_00002746,PROD_000060,LG 패션 상품 60,245000,2,490000
ORD_00002746,PROD_000062,애플 뷰티 상품 62,250000,3,750000
ORD_00002747,PROD_000068,나이키 전자기기 상품 68,1395000,2,2790000
ORD_00002748,PROD_000058,아디다스 생활용품 상품 58,76000,2,152000
ORD_00002748,PROD_000085,LG 가전 상품 85,2122000,2,4244000
ORD_00002749,PROD_000092,삼성 스포츠 상품 92,206000,1,206000
ORD_00002750,PROD_000064,유니클로 스포츠 상품 64,165000,3,495000
ORD_00002750,PROD_000001,LG 생활용품 상품 1,120000,1,120000
ORD_00002751,PROD_000037,유니클로 뷰티 상품 37,120000,1,120000
ORD_00002751,PROD_000018,유니클로 전자기기 상품 18,998000,1,998000
ORD_00002752,PROD_000089,애플 스포츠 상품 89,21250,1,21250
ORD_00002752,PROD_000079,애플 전자기기 상품 79,536000,3,1608000
ORD_00002752,PROD_000083,애플 가전 상품 83,708800,2,1417600
